,0,1,Exist,Pred,True
2722,21213,19727,left_only,1,
2723,21223,29940,left_only,1,
2724,21229,12071,left_only,1,
2725,21229,29157,left_only,1,
2726,21235,28281,left_only,1,
2727,21249,17832,left_only,1,
2728,21264,7455,left_only,1,
2729,21279,9539,left_only,1,
2730,21282,18982,left_only,1,
2731,21287,2905,left_only,1,
2732,21291,6402,left_only,1,
2733,21297,26144,left_only,1,
2734,21306,25154,left_only,1,
2735,21313,10584,left_only,1,
2736,21317,10616,left_only,1,
2737,21331,34067,left_only,1,
2738,21338,5933,left_only,1,
2739,21346,8616,left_only,1,
2740,21347,11223,left_only,1,
2741,21349,10842,left_only,1,
2742,21358,16352,left_only,1,
2743,21361,16894,left_only,1,
2744,21370,33409,left_only,1,
2745,21378,24019,left_only,1,
2746,21382,6829,left_only,1,
2747,21388,8382,left_only,1,
2748,21390,9840,left_only,1,
2749,21398,23300,left_only,1,
2750,21472,21360,left_only,1,
2751,21473,34179,left_only,1,
2752,21478,5160,left_only,1,
2753,21481,23104,left_only,1,
2754,21484,33375,left_only,1,
2755,21508,16327,left_only,1,
2756,21509,10856,left_only,1,
2757,21534,22223,left_only,1,
2758,21543,10607,left_only,1,
2759,21556,16674,left_only,1,
2760,21561,12646,left_only,1,
2761,21566,5028,left_only,1,
2762,21567,17245,left_only,1,
2763,21571,9539,left_only,1,
2764,21577,5926,left_only,1,
2765,21584,2345,left_only,1,
2766,21591,2311,left_only,1,
2767,21604,29043,left_only,1,
2768,21609,23459,left_only,1,
2769,21610,977,left_only,1,
2770,21611,27474,left_only,1,
2771,21617,19273,left_only,1,
2772,21623,11526,left_only,1,
2773,21624,33205,left_only,1,
2774,21630,14696,left_only,1,
2775,21643,33620,left_only,1,
2776,21647,3093,left_only,1,
2777,21648,25281,both,,
2778,21654,34125,left_only,1,
2779,21685,20002,left_only,1,
2780,21694,1601,left_only,1,
2781,21713,23544,left_only,1,
2782,21717,18616,left_only,1,
2783,21740,30265,left_only,1,
2784,21744,9059,left_only,1,
2785,21788,33055,left_only,1,
2786,21794,22978,left_only,1,
2787,21803,13339,left_only,1,
2788,21805,7728,left_only,1,
2789,21811,350,left_only,1,
2790,21820,27254,left_only,1,
2791,21825,2071,left_only,1,
2792,21825,4983,left_only,1,
2793,21831,32089,left_only,1,
2794,21874,1681,left_only,1,
2795,21913,34895,both,,
2796,21918,21562,left_only,1,
2797,21924,23456,left_only,1,
2798,21929,22841,left_only,1,
2799,21940,19975,left_only,1,
2800,21941,31820,left_only,1,
2801,21958,17210,left_only,1,
2802,21961,31028,left_only,1,
2803,21971,22142,left_only,1,
2804,21977,16658,left_only,1,
2805,21983,15722,left_only,1,
2806,21987,31488,left_only,1,
2807,21991,6352,left_only,1,
2808,21996,15580,left_only,1,
2809,21996,25477,left_only,1,
2810,22014,25556,left_only,1,
2811,22023,10348,left_only,1,
2812,22051,12947,left_only,1,
2813,22054,1217,left_only,1,
2814,22065,6457,left_only,1,
2815,22072,505,left_only,1,
2816,22105,19673,left_only,1,
2817,22130,4059,left_only,1,
2818,22134,31202,left_only,1,
2819,22142,29249,left_only,1,
2820,22148,19038,left_only,1,
2821,22151,9868,left_only,1,
2822,22156,15001,left_only,1,
2823,22160,33393,left_only,1,
2824,22177,20919,left_only,1,
2825,22191,25477,left_only,1,
2826,22204,26277,left_only,1,
2827,22212,21857,left_only,1,
2828,22216,16377,left_only,1,
2829,22224,2947,left_only,1,
2830,22265,34903,left_only,1,
2831,22267,6385,left_only,1,
2832,22280,24366,left_only,1,
2833,22296,24523,left_only,1,
2834,22303,6344,left_only,1,
2835,22319,22446,left_only,1,
2836,22336,27586,left_only,1,
2837,22344,12460,left_only,1,
2838,22348,23239,left_only,1,
2839,22349,2675,left_only,1,
2840,22349,23134,left_only,1,
2841,22352,6400,both,,
2842,22352,34199,both,,
2843,22360,3926,left_only,1,
2844,22360,24132,left_only,1,
2845,22362,28350,left_only,1,
2846,22369,22878,left_only,1,
2847,22372,24041,left_only,1,
2848,22378,23272,left_only,1,
2849,22383,26168,left_only,1,
2850,22424,32400,left_only,1,
2851,22430,30007,left_only,1,
2852,22432,23043,left_only,1,
2853,22433,5418,left_only,1,
2854,22434,7283,left_only,1,
2855,22436,13653,left_only,1,
2856,22445,16973,left_only,1,
2857,22471,19463,left_only,1,
2858,22471,29567,left_only,1,
2859,22472,12586,left_only,1,
2860,22486,27870,left_only,1,
2861,22506,25650,left_only,1,
2862,22509,34020,left_only,1,
2863,22515,3572,left_only,1,
2864,22529,26550,left_only,1,
2865,22547,11977,left_only,1,
2866,22552,21156,both,,
2867,22558,18573,left_only,1,
2868,22570,19127,left_only,1,
2869,22574,31581,left_only,1,
2870,22580,14561,left_only,1,
2871,22583,28290,left_only,1,
2872,22583,34061,left_only,1,
2873,22584,12542,left_only,1,
2874,22585,9765,left_only,1,
2875,22587,14716,both,,
2876,22587,15497,left_only,1,
2877,22587,17099,both,,
2878,22587,20212,left_only,1,
2879,22597,22948,left_only,1,
2880,22598,11616,left_only,1,
2881,22601,31161,left_only,1,
2882,22628,4649,left_only,1,
2883,22629,20107,left_only,1,
2884,22655,31878,left_only,1,
2885,22672,30308,left_only,1,
2886,22686,17647,left_only,1,
2887,22687,12733,left_only,1,
2888,22700,22254,left_only,1,
2889,22703,10049,left_only,1,
2890,22706,13200,left_only,1,
2891,22726,10010,left_only,1,
2892,22737,30552,left_only,1,
2893,22767,25363,left_only,1,
2894,22769,6230,left_only,1,
2895,22773,13895,left_only,1,
2896,22774,5741,left_only,1,
2897,22775,14552,left_only,1,
2898,22782,29582,left_only,1,
2899,22800,34190,left_only,1,
2900,22807,14028,left_only,1,
2901,22808,6242,left_only,1,
2902,22811,12761,left_only,1,
2903,22813,15252,left_only,1,
2904,22817,24019,left_only,1,
2905,22822,1308,left_only,1,
2906,22827,6060,left_only,1,
2907,22829,33140,left_only,1,
2908,22832,18037,left_only,1,
2909,22850,24742,left_only,1,
2910,22855,31484,left_only,1,
2911,22860,30401,left_only,1,
2912,22866,28568,left_only,1,
2913,22876,25102,left_only,1,
2914,22882,22495,left_only,1,
2915,22887,16943,left_only,1,
2916,22890,11354,left_only,1,
2917,22892,11919,left_only,1,
2918,22903,34773,left_only,1,
2919,22936,11789,left_only,1,
2920,22940,14912,left_only,1,
2921,22947,17585,left_only,1,
2922,22947,34608,left_only,1,
2923,22952,1494,left_only,1,
2924,22953,31195,left_only,1,
2925,22956,23258,left_only,1,
2926,22969,7096,left_only,1,
2927,22971,25639,left_only,1,
2928,22984,30272,left_only,1,
2929,22988,5694,left_only,1,
2930,22994,16490,left_only,1,
2931,22995,1952,left_only,1,
2932,23003,19113,left_only,1,
2933,23003,22050,left_only,1,
2934,23007,12524,left_only,1,
2935,23014,21948,left_only,1,
2936,23016,13021,left_only,1,
2937,23024,13233,left_only,1,
2938,23037,3480,left_only,1,
2939,23041,3980,left_only,1,
2940,23042,25543,left_only,1,
2941,23046,27417,left_only,1,
2942,23084,12052,left_only,1,
2943,23095,21539,left_only,1,
2944,23109,3270,left_only,1,
2945,23120,5003,left_only,1,
2946,23126,2041,left_only,1,
2947,23138,15756,left_only,1,
2948,23145,3330,left_only,1,
2949,23147,1973,left_only,1,
2950,23147,16257,left_only,1,
2951,23152,28615,left_only,1,
2952,23157,33064,left_only,1,
2953,23158,7540,left_only,1,
2954,23159,5312,left_only,1,
2955,23182,25469,left_only,1,
2956,23197,26745,left_only,1,
2957,23211,5702,left_only,1,
2958,23211,6961,left_only,1,
2959,23211,18764,left_only,1,
2960,23237,8981,left_only,1,
2961,23240,5365,left_only,1,
2962,23240,10063,both,,
2963,23240,18687,both,,
2964,23248,8220,left_only,1,
2965,23254,32849,left_only,1,
2966,23262,25564,left_only,1,
2967,23274,7400,left_only,1,
2968,23276,20623,left_only,1,
2969,23283,25974,left_only,1,
2970,23289,134,left_only,1,
2971,23289,21455,left_only,1,
2972,23291,22536,left_only,1,
2973,23311,23606,left_only,1,
2974,23322,3714,left_only,1,
2975,23352,27025,left_only,1,
2976,23375,28303,left_only,1,
2977,23388,1436,left_only,1,
2978,23395,29380,left_only,1,
2979,23407,21015,left_only,1,
2980,23418,12872,left_only,1,
2981,23418,20007,left_only,1,
2982,23424,4567,left_only,1,
2983,23432,20588,left_only,1,
2984,23433,2038,left_only,1,
2985,23437,1553,left_only,1,
2986,23439,11469,left_only,1,
2987,23446,15580,left_only,1,
2988,23447,24836,left_only,1,
2989,23450,3921,left_only,1,
2990,23471,31249,left_only,1,
2991,23474,31180,left_only,1,
2992,23478,25659,left_only,1,
2993,23492,11656,left_only,1,
2994,23513,18622,left_only,1,
2995,23520,6023,left_only,1,
2996,23525,29553,left_only,1,
2997,23538,16348,left_only,1,
2998,23540,32422,left_only,1,
2999,23557,7922,both,,
3000,23557,15270,both,,
3001,23557,27818,both,,
3002,23557,31759,both,,
3003,23568,34473,left_only,1,
3004,23574,18455,left_only,1,
3005,23604,11238,both,,
3006,23613,20323,left_only,1,
3007,23617,21845,left_only,1,
3008,23622,13183,left_only,1,
3009,23623,12516,left_only,1,
3010,23627,20422,left_only,1,
3011,23639,2452,left_only,1,
3012,23649,7308,left_only,1,
3013,23659,33230,left_only,1,
3014,23661,3641,left_only,1,
3015,23676,21918,left_only,1,
3016,23678,4526,left_only,1,
3017,23685,16075,left_only,1,
3018,23691,18155,left_only,1,
3019,23706,1273,left_only,1,
3020,23706,1835,left_only,1,
3021,23709,15653,left_only,1,
3022,23713,34903,left_only,1,
3023,23720,2449,left_only,1,
3024,23720,11027,left_only,1,
3025,23723,13503,left_only,1,
3026,23728,7775,left_only,1,
3027,23737,25107,left_only,1,
3028,23737,28603,left_only,1,
3029,23747,32028,left_only,1,
3030,23755,23658,left_only,1,
3031,23757,10156,left_only,1,
3032,23768,34147,left_only,1,
3033,23778,22900,left_only,1,
3034,23800,19080,left_only,1,
3035,23801,34612,left_only,1,
3036,23825,19607,left_only,1,
3037,23839,33717,left_only,1,
3038,23851,3664,left_only,1,
3039,23858,15445,left_only,1,
3040,23860,33388,left_only,1,
3041,23861,16953,left_only,1,
3042,23870,24466,left_only,1,
3043,23872,8568,left_only,1,
3044,23876,3376,left_only,1,
3045,23885,30688,left_only,1,
3046,23886,32875,left_only,1,
3047,23890,20532,left_only,1,
3048,23891,16570,left_only,1,
3049,23893,3117,left_only,1,
3050,23899,10949,left_only,1,
3051,23912,32798,left_only,1,
3052,23913,8557,left_only,1,
3053,23920,28093,left_only,1,
3054,23929,22958,left_only,1,
3055,23934,17839,left_only,1,
3056,23935,27334,left_only,1,
3057,23939,12237,left_only,1,
3058,23939,15131,left_only,1,
3059,23944,31459,left_only,1,
3060,23947,22646,left_only,1,
3061,23947,31552,left_only,1,
3062,23953,34809,left_only,1,
3063,23954,31758,left_only,1,
3064,23959,34406,left_only,1,
3065,23964,29003,left_only,1,
3066,23970,26783,left_only,1,
3067,23974,33165,left_only,1,
3068,23983,2483,left_only,1,
3069,23987,27203,left_only,1,
3070,23988,14396,left_only,1,
3071,23988,30972,left_only,1,
3072,23994,5990,left_only,1,
3073,23996,996,left_only,1,
3074,23998,11254,left_only,1,
3075,23999,24200,left_only,1,
3076,24011,20809,left_only,1,
3077,24012,16955,left_only,1,
3078,24022,10218,left_only,1,
3079,24033,1909,both,,
3080,24033,10063,both,,
3081,24033,18687,both,,
3082,24040,17244,left_only,1,
3083,24042,9882,left_only,1,
3084,24045,26229,left_only,1,
3085,24046,10812,left_only,1,
3086,24059,15458,left_only,1,
3087,24061,16293,left_only,1,
3088,24062,27109,left_only,1,
3089,24065,30884,left_only,1,
3090,24067,2395,left_only,1,
3091,24082,14961,left_only,1,
3092,24085,21685,left_only,1,
3093,24106,11547,left_only,1,
3094,24113,25052,left_only,1,
3095,24114,3714,left_only,1,
3096,24114,20273,left_only,1,
3097,24117,34703,left_only,1,
3098,24123,30153,left_only,1,
3099,24131,30060,left_only,1,
3100,24137,30588,left_only,1,
3101,24140,23903,left_only,1,
3102,24155,1948,left_only,1,
3103,24161,17012,left_only,1,
3104,24171,3905,left_only,1,
3105,24183,25306,left_only,1,
3106,24212,12110,left_only,1,
3107,24212,26993,left_only,1,
3108,24215,16417,left_only,1,
3109,24227,22637,left_only,1,
3110,24244,20941,left_only,1,
3111,24245,3598,left_only,1,
3112,24245,4404,left_only,1,
3113,24247,18514,left_only,1,
3114,24256,5813,left_only,1,
3115,24274,7670,left_only,1,
3116,24285,16032,left_only,1,
3117,24286,15413,left_only,1,
3118,24297,23498,left_only,1,
3119,24301,22128,left_only,1,
3120,24302,32714,left_only,1,
3121,24305,23222,left_only,1,
3122,24314,23618,left_only,1,
3123,24342,20238,left_only,1,
3124,24390,23117,left_only,1,
3125,24391,4179,left_only,1,
3126,24391,26566,left_only,1,
3127,24398,4224,left_only,1,
3128,24401,7616,left_only,1,
3129,24414,24689,left_only,1,
3130,24418,23565,left_only,1,
3131,24456,21164,left_only,1,
3132,24459,33616,left_only,1,
3133,24480,22100,left_only,1,
3134,24489,28454,left_only,1,
3135,24490,16331,left_only,1,
3136,24500,29870,left_only,1,
3137,24502,5274,left_only,1,
3138,24507,33031,left_only,1,
3139,24510,25709,left_only,1,
3140,24511,13688,left_only,1,
3141,24524,29090,left_only,1,
3142,24537,21605,left_only,1,
3143,24543,30149,left_only,1,
3144,24552,12607,left_only,1,
3145,24554,24697,left_only,1,
3146,24561,1334,left_only,1,
3147,24564,2944,left_only,1,
3148,24592,17768,left_only,1,
3149,24596,19633,left_only,1,
3150,24599,15507,left_only,1,
3151,24601,23418,left_only,1,
3152,24611,33782,left_only,1,
3153,24617,18624,left_only,1,
3154,24618,23596,left_only,1,
3155,24620,4686,left_only,1,
3156,24623,1121,left_only,1,
3157,24637,17865,left_only,1,
3158,24638,17312,left_only,1,
3159,24641,28526,left_only,1,
3160,24644,14816,left_only,1,
3161,24653,8299,left_only,1,
3162,24656,10327,left_only,1,
3163,24660,26728,left_only,1,
3164,24662,20939,left_only,1,
3165,24666,22388,left_only,1,
3166,24670,31168,left_only,1,
3167,24682,2538,left_only,1,
3168,24700,11295,left_only,1,
3169,24701,30219,left_only,1,
3170,24710,8203,left_only,1,
3171,24710,16747,left_only,1,
3172,24714,33551,left_only,1,
3173,24715,29029,left_only,1,
3174,24718,30892,left_only,1,
3175,24726,27070,left_only,1,
3176,24727,15484,left_only,1,
3177,24736,18789,left_only,1,
3178,24737,5818,left_only,1,
3179,24776,28052,left_only,1,
3180,24781,25151,left_only,1,
3181,24798,13720,left_only,1,
3182,24804,2898,left_only,1,
3183,24809,10202,left_only,1,
3184,24810,24129,left_only,1,
3185,24813,30585,left_only,1,
3186,24830,14772,left_only,1,
3187,24831,14320,left_only,1,
3188,24838,21236,left_only,1,
3189,24842,10508,left_only,1,
3190,24844,17281,left_only,1,
3191,24852,12153,left_only,1,
3192,24863,2719,left_only,1,
3193,24871,20328,left_only,1,
3194,24892,3743,both,,
3195,24893,9408,left_only,1,
3196,24893,25402,left_only,1,
3197,24900,22633,left_only,1,
3198,24904,188,left_only,1,
3199,24904,15362,left_only,1,
3200,24905,31840,left_only,1,
3201,24930,3030,left_only,1,
3202,24932,9622,left_only,1,
3203,24934,30477,left_only,1,
3204,24953,15153,left_only,1,
3205,24954,9894,left_only,1,
3206,24958,8724,left_only,1,
3207,24961,8477,left_only,1,
3208,24961,9253,left_only,1,
3209,24968,25185,left_only,1,
3210,24984,10867,left_only,1,
3211,24997,20644,left_only,1,
3212,25022,33190,both,,
3213,25042,20082,left_only,1,
3214,25069,6767,left_only,1,
3215,25078,32130,left_only,1,
3216,25081,31148,left_only,1,
3217,25086,2050,left_only,1,
3218,25089,3887,left_only,1,
3219,25100,29171,left_only,1,
3220,25106,8329,left_only,1,
3221,25110,20382,left_only,1,
3222,25116,34872,left_only,1,
3223,25143,16949,left_only,1,
3224,25143,20936,left_only,1,
3225,25146,13703,left_only,1,
3226,25147,18862,left_only,1,
3227,25153,26214,left_only,1,
3228,25170,16643,left_only,1,
3229,25172,23270,left_only,1,
3230,25180,34294,left_only,1,
3231,25186,16992,left_only,1,
3232,25197,20690,left_only,1,
3233,25197,28104,left_only,1,
3234,25200,5925,left_only,1,
3235,25200,15846,left_only,1,
3236,25207,22509,left_only,1,
3237,25211,26722,left_only,1,
3238,25216,4236,left_only,1,
3239,25223,31397,left_only,1,
3240,25230,29026,left_only,1,
3241,25235,435,left_only,1,
3242,25236,12005,left_only,1,
3243,25237,27369,left_only,1,
3244,25242,13063,left_only,1,
3245,25259,16696,left_only,1,
3246,25267,12923,left_only,1,
3247,25286,9616,left_only,1,
3248,25299,32480,left_only,1,
3249,25331,31461,left_only,1,
3250,25341,6506,left_only,1,
3251,25345,27299,left_only,1,
3252,25350,20024,left_only,1,
3253,25378,17931,left_only,1,
3254,25392,22707,left_only,1,
3255,25399,5701,left_only,1,
3256,25399,32910,left_only,1,
3257,25405,30894,left_only,1,
3258,25410,14782,left_only,1,
3259,25420,19010,left_only,1,
3260,25436,1268,left_only,1,
3261,25452,7583,left_only,1,
3262,25453,6381,left_only,1,
3263,25458,33216,left_only,1,
3264,25498,7292,left_only,1,
3265,25499,7120,left_only,1,
3266,25503,5499,left_only,1,
3267,25504,5846,left_only,1,
3268,25511,34277,left_only,1,
3269,25520,19770,left_only,1,
3270,25537,4963,left_only,1,
3271,25539,34725,left_only,1,
3272,25541,19381,left_only,1,
3273,25544,32247,left_only,1,
3274,25550,15372,left_only,1,
3275,25559,33565,left_only,1,
3276,25561,25974,left_only,1,
3277,25565,31499,left_only,1,
3278,25571,22798,left_only,1,
3279,25577,10038,left_only,1,
3280,25582,6334,left_only,1,
3281,25604,11689,left_only,1,
3282,25605,21174,left_only,1,
3283,25613,21754,left_only,1,
3284,25615,19722,left_only,1,
3285,25628,30655,left_only,1,
3286,25629,14716,both,,
3287,25642,9955,left_only,1,
3288,25657,30533,left_only,1,
3289,25666,15058,left_only,1,
3290,25681,3438,left_only,1,
3291,25688,25524,left_only,1,
3292,25692,30986,left_only,1,
3293,25694,33344,left_only,1,
3294,25697,11376,left_only,1,
3295,25712,8372,left_only,1,
3296,25717,10941,left_only,1,
3297,25720,19348,left_only,1,
3298,25730,20347,left_only,1,
3299,25748,27717,left_only,1,
3300,25761,31402,left_only,1,
3301,25763,30100,left_only,1,
3302,25776,2949,left_only,1,
3303,25778,8228,left_only,1,
3304,25778,23893,left_only,1,
3305,25778,28343,left_only,1,
3306,25792,27565,left_only,1,
3307,25800,16563,left_only,1,
3308,25805,32261,left_only,1,
3309,25813,9507,left_only,1,
3310,25823,25528,left_only,1,
3311,25829,11782,left_only,1,
3312,25833,12372,left_only,1,
3313,25859,15183,left_only,1,
3314,25861,30552,left_only,1,
3315,25864,908,left_only,1,
3316,25865,28463,left_only,1,
3317,25872,21894,left_only,1,
3318,25879,20305,left_only,1,
3319,25892,16336,left_only,1,
3320,25912,33655,left_only,1,
3321,25913,4433,left_only,1,
3322,25917,3983,left_only,1,
3323,25919,6193,left_only,1,
3324,25921,11531,both,,
3325,25932,22797,left_only,1,
3326,25935,13553,left_only,1,
3327,25950,10566,left_only,1,
3328,25957,3062,left_only,1,
3329,25961,16839,left_only,1,
3330,25968,3833,left_only,1,
3331,25968,21036,left_only,1,
3332,25971,11864,left_only,1,
3333,25987,28952,left_only,1,
3334,25993,5137,left_only,1,
3335,26000,19002,left_only,1,
3336,26025,19479,left_only,1,
3337,26032,16631,left_only,1,
3338,26041,16617,left_only,1,
3339,26055,29464,left_only,1,
3340,26059,3259,left_only,1,
3341,26075,33049,left_only,1,
3342,26082,7963,left_only,1,
3343,26083,29933,left_only,1,
3344,26094,17396,left_only,1,
3345,26095,3796,left_only,1,
3346,26101,24810,left_only,1,
3347,26127,33698,left_only,1,
3348,26138,13607,left_only,1,
3349,26141,21866,left_only,1,
3350,26152,10094,left_only,1,
3351,26160,31620,left_only,1,
3352,26181,18356,left_only,1,
3353,26183,33506,left_only,1,
3354,26191,20994,left_only,1,
3355,26192,9247,left_only,1,
3356,26206,5436,left_only,1,
3357,26218,26225,left_only,1,
3358,26248,12677,left_only,1,
3359,26249,9639,left_only,1,
3360,26268,33551,left_only,1,
3361,26276,452,left_only,1,
3362,26288,24586,left_only,1,
3363,26289,26564,left_only,1,
3364,26290,17121,left_only,1,
3365,26293,18285,left_only,1,
3366,26295,27749,left_only,1,
3367,26296,30219,left_only,1,
3368,26298,16190,left_only,1,
3369,26304,9525,left_only,1,
3370,26304,27418,left_only,1,
3371,26311,24500,left_only,1,
3372,26320,28582,left_only,1,
3373,26337,10394,left_only,1,
3374,26342,12093,left_only,1,
3375,26343,249,left_only,1,
3376,26359,23117,left_only,1,
3377,26383,13655,left_only,1,
3378,26392,33424,left_only,1,
3379,26395,34191,left_only,1,
3380,26397,8899,left_only,1,
3381,26413,21729,left_only,1,
3382,26415,19939,left_only,1,
3383,26424,15206,left_only,1,
3384,26444,15311,left_only,1,
3385,26446,11659,left_only,1,
3386,26458,32486,left_only,1,
3387,26464,27061,left_only,1,
3388,26494,22044,left_only,1,
3389,26496,27595,left_only,1,
3390,26497,11879,left_only,1,
3391,26503,25403,left_only,1,
3392,26520,8369,left_only,1,
3393,26525,25430,left_only,1,
3394,26545,28698,left_only,1,
3395,26548,19840,left_only,1,
3396,26558,19256,left_only,1,
3397,26559,19361,left_only,1,
3398,26561,31715,both,,
3399,26561,34773,left_only,1,
3400,26565,19786,left_only,1,
3401,26575,22543,left_only,1,
3402,26593,29675,left_only,1,
3403,26603,33270,left_only,1,
3404,26608,21170,left_only,1,
3405,26609,12123,left_only,1,
3406,26610,23392,left_only,1,
3407,26610,29236,left_only,1,
3408,26617,5799,left_only,1,
3409,26617,22181,left_only,1,
3410,26634,25128,left_only,1,
3411,26634,30157,left_only,1,
3412,26646,8568,left_only,1,
3413,26652,24794,left_only,1,
3414,26660,13935,left_only,1,
3415,26662,3045,left_only,1,
3416,26666,14021,left_only,1,
3417,26667,24329,left_only,1,
3418,26702,23536,left_only,1,
3419,26717,30187,left_only,1,
3420,26723,6979,left_only,1,
3421,26728,33032,left_only,1,
3422,26751,14127,left_only,1,
3423,26768,2738,left_only,1,
3424,26770,18076,left_only,1,
3425,26772,11510,left_only,1,
3426,26776,34801,left_only,1,
3427,26777,12866,left_only,1,
3428,26784,14691,left_only,1,
3429,26791,12722,left_only,1,
3430,26814,6045,left_only,1,
3431,26820,27324,left_only,1,
3432,26839,12553,left_only,1,
3433,26849,25745,left_only,1,
3434,26858,10987,left_only,1,
3435,26858,22368,left_only,1,
3436,26859,12136,left_only,1,
3437,26872,1553,left_only,1,
3438,26883,13394,left_only,1,
3439,26888,8844,left_only,1,
3440,26889,32233,left_only,1,
3441,26900,165,left_only,1,
3442,26904,13104,left_only,1,
3443,26905,24896,left_only,1,
3444,26906,7789,left_only,1,
3445,26921,7218,left_only,1,
3446,26922,30301,left_only,1,
3447,26926,3119,left_only,1,
3448,26927,33697,left_only,1,
3449,26928,2044,left_only,1,
3450,26936,29078,left_only,1,
3451,26938,4576,left_only,1,
3452,26938,16809,left_only,1,
3453,26951,8423,left_only,1,
3454,26952,27052,left_only,1,
3455,26964,153,left_only,1,
3456,26967,5637,left_only,1,
3457,26977,27352,left_only,1,
3458,26980,4076,left_only,1,
3459,27010,25890,left_only,1,
3460,27013,31337,left_only,1,
3461,27015,4092,left_only,1,
3462,27037,31322,left_only,1,
3463,27040,1298,left_only,1,
3464,27042,22225,left_only,1,
3465,27046,4522,left_only,1,
3466,27048,102,left_only,1,
3467,27051,20960,left_only,1,
3468,27062,19064,left_only,1,
3469,27069,1582,left_only,1,
3470,27074,21119,left_only,1,
3471,27081,4211,left_only,1,
3472,27091,24144,left_only,1,
3473,27094,3246,left_only,1,
3474,27096,4620,left_only,1,
3475,27097,10827,left_only,1,
3476,27117,21927,left_only,1,
3477,27124,32669,left_only,1,
3478,27132,8275,left_only,1,
3479,27133,29532,left_only,1,
3480,27133,30462,left_only,1,
3481,27137,33159,left_only,1,
3482,27153,23199,left_only,1,
3483,27172,8215,both,,
3484,27175,17721,left_only,1,
3485,27175,23705,left_only,1,
3486,27179,31248,left_only,1,
3487,27180,7455,left_only,1,
3488,27180,19059,left_only,1,
3489,27181,2137,left_only,1,
3490,27182,22748,left_only,1,
3491,27203,3154,left_only,1,
3492,27207,28208,left_only,1,
3493,27212,3765,left_only,1,
3494,27218,19002,left_only,1,
3495,27218,23222,left_only,1,
3496,27232,7475,left_only,1,
3497,27247,30699,left_only,1,
3498,27251,9406,left_only,1,
3499,27270,757,left_only,1,
3500,27285,13275,left_only,1,
3501,27303,13003,left_only,1,
3502,27314,11339,left_only,1,
3503,27324,16577,left_only,1,
3504,27335,17364,left_only,1,
3505,27345,20255,left_only,1,
3506,27352,12297,left_only,1,
3507,27367,24340,left_only,1,
3508,27375,3202,left_only,1,
3509,27377,18951,left_only,1,
3510,27381,26482,left_only,1,
3511,27381,30307,left_only,1,
3512,27398,32419,left_only,1,
3513,27401,14483,left_only,1,
3514,27406,29383,left_only,1,
3515,27409,29820,left_only,1,
3516,27414,15685,left_only,1,
3517,27434,29288,left_only,1,
3518,27437,28452,left_only,1,
3519,27448,8152,left_only,1,
3520,27458,33045,left_only,1,
3521,27477,10104,left_only,1,
3522,27482,33540,left_only,1,
3523,27496,24029,left_only,1,
3524,27507,24831,left_only,1,
3525,27515,13592,left_only,1,
3526,27516,7667,left_only,1,
3527,27517,2497,left_only,1,
3528,27525,32097,left_only,1,
3529,27530,25017,left_only,1,
3530,27532,19226,left_only,1,
3531,27533,15160,left_only,1,
3532,27554,8505,left_only,1,
3533,27568,8215,left_only,1,
3534,27578,30877,left_only,1,
3535,27579,34898,both,,
3536,27583,2020,left_only,1,
3537,27586,14328,left_only,1,
3538,27596,34290,left_only,1,
3539,27601,33108,left_only,1,
3540,27634,28157,left_only,1,
3541,27646,13618,left_only,1,
3542,27650,30980,left_only,1,
3543,27651,18915,left_only,1,
3544,27655,2041,left_only,1,
3545,27660,27048,left_only,1,
3546,27661,21894,left_only,1,
3547,27661,26229,left_only,1,
3548,27663,30551,left_only,1,
3549,27667,32474,left_only,1,
3550,27668,29924,left_only,1,
3551,27681,32789,left_only,1,
3552,27684,15308,left_only,1,
3553,27687,33523,left_only,1,
3554,27694,15704,left_only,1,
3555,27704,23398,left_only,1,
3556,27713,33834,left_only,1,
3557,27720,2633,left_only,1,
3558,27736,20865,left_only,1,
3559,27736,31236,left_only,1,
3560,27750,871,left_only,1,
3561,27763,17395,left_only,1,
3562,27764,17661,left_only,1,
3563,27771,21572,left_only,1,
3564,27775,16710,left_only,1,
3565,27789,30707,left_only,1,
3566,27790,14609,left_only,1,
3567,27809,28118,left_only,1,
3568,27809,32039,left_only,1,
3569,27812,13230,left_only,1,
3570,27852,4384,left_only,1,
3571,27856,28200,left_only,1,
3572,27864,27357,left_only,1,
3573,27874,20102,left_only,1,
3574,27875,16039,left_only,1,
3575,27878,14791,left_only,1,
3576,27885,210,left_only,1,
3577,27899,537,left_only,1,
3578,27899,18927,left_only,1,
3579,27899,27048,left_only,1,
3580,27904,20481,left_only,1,
3581,27905,21021,left_only,1,
3582,27927,733,left_only,1,
3583,27930,13862,left_only,1,
3584,27936,29181,left_only,1,
3585,27941,22060,left_only,1,
3586,27947,19055,left_only,1,
3587,27950,32025,left_only,1,
3588,27955,27457,left_only,1,
3589,27965,18876,left_only,1,
3590,27969,4789,left_only,1,
3591,27970,17335,left_only,1,
3592,27971,23046,left_only,1,
3593,27973,17056,left_only,1,
3594,27980,16052,left_only,1,
3595,27984,824,left_only,1,
3596,28001,16747,left_only,1,
3597,28010,17501,left_only,1,
3598,28040,5906,left_only,1,
3599,28040,12139,left_only,1,
3600,28050,17929,left_only,1,
