0,1,Exist,Pred,True,Labels
19363,25675,left_only,1,,Pred
19366,4344,both,1,1,Both
19373,5102,left_only,1,,Pred
19375,22717,left_only,1,,Pred
19382,10780,left_only,1,,Pred
19386,20702,left_only,1,,Pred
19386,32685,left_only,1,,Pred
19388,21273,left_only,1,,Pred
19389,16138,left_only,1,,Pred
19389,21585,left_only,1,,Pred
19394,2189,left_only,1,,Pred
19426,31217,left_only,1,,Pred
19434,21749,left_only,1,,Pred
19448,33566,left_only,1,,Pred
19455,8270,left_only,1,,Pred
19457,32131,left_only,1,,Pred
19464,12753,left_only,1,,Pred
19476,3950,left_only,1,,Pred
19484,6557,left_only,1,,Pred
19508,17355,left_only,1,,Pred
19523,28137,left_only,1,,Pred
19528,24063,left_only,1,,Pred
19531,8715,both,1,1,Both
19531,26816,both,1,1,Both
19531,32310,both,1,1,Both
19547,4538,left_only,1,,Pred
19557,15867,left_only,1,,Pred
19559,22755,left_only,1,,Pred
19591,2307,left_only,1,,Pred
19594,21087,left_only,1,,Pred
19598,28181,left_only,1,,Pred
19601,26189,left_only,1,,Pred
19615,7715,left_only,1,,Pred
19615,28610,both,1,1,Both
19624,16976,left_only,1,,Pred
19627,28445,left_only,1,,Pred
19628,383,left_only,1,,Pred
19660,21579,left_only,1,,Pred
19679,33442,left_only,1,,Pred
19688,10957,left_only,1,,Pred
19696,27650,left_only,1,,Pred
19705,32271,left_only,1,,Pred
19730,10063,both,1,1,Both
19730,18687,both,1,1,Both
19745,32526,left_only,1,,Pred
19748,11309,left_only,1,,Pred
19762,32601,left_only,1,,Pred
19766,1448,left_only,1,,Pred
19768,11496,left_only,1,,Pred
19774,33640,left_only,1,,Pred
19783,19205,left_only,1,,Pred
19791,30486,left_only,1,,Pred
19799,16276,left_only,1,,Pred
19805,26664,left_only,1,,Pred
19826,20374,left_only,1,,Pred
19842,10964,left_only,1,,Pred
19857,30204,left_only,1,,Pred
19857,32677,left_only,1,,Pred
19865,18762,left_only,1,,Pred
19866,4649,left_only,1,,Pred
19888,29408,left_only,1,,Pred
19891,34710,left_only,1,,Pred
19895,19602,left_only,1,,Pred
19904,34264,left_only,1,,Pred
19905,3433,left_only,1,,Pred
19910,4131,left_only,1,,Pred
19915,22317,left_only,1,,Pred
19920,25729,left_only,1,,Pred
19933,12502,left_only,1,,Pred
19949,7300,both,1,1,Both
19949,18456,both,1,1,Both
19949,28009,both,1,1,Both
19957,9562,left_only,1,,Pred
19962,9218,left_only,1,,Pred
19962,14780,left_only,1,,Pred
19967,23039,left_only,1,,Pred
19971,4843,left_only,1,,Pred
19972,2440,left_only,1,,Pred
19972,28436,left_only,1,,Pred
19972,32845,left_only,1,,Pred
19996,19708,left_only,1,,Pred
19998,8731,left_only,1,,Pred
20006,3745,left_only,1,,Pred
20014,26460,left_only,1,,Pred
20016,29421,left_only,1,,Pred
20019,22945,left_only,1,,Pred
20029,21736,left_only,1,,Pred
20034,20148,left_only,1,,Pred
20072,17530,left_only,1,,Pred
20078,33729,left_only,1,,Pred
20085,21536,left_only,1,,Pred
20096,24137,left_only,1,,Pred
20101,23394,both,1,1,Both
20111,32429,left_only,1,,Pred
20117,16341,left_only,1,,Pred
20128,19075,left_only,1,,Pred
20152,15670,left_only,1,,Pred
20152,28568,left_only,1,,Pred
20154,24937,both,1,1,Both
20169,32178,left_only,1,,Pred
20178,34277,left_only,1,,Pred
20193,17797,left_only,1,,Pred
20194,5935,left_only,1,,Pred
20198,13941,left_only,1,,Pred
20216,12463,left_only,1,,Pred
20228,2986,left_only,1,,Pred
20232,32873,left_only,1,,Pred
20258,4095,left_only,1,,Pred
20259,29641,left_only,1,,Pred
20261,18668,left_only,1,,Pred
20262,7378,left_only,1,,Pred
20264,7542,left_only,1,,Pred
20278,9755,left_only,1,,Pred
20287,6947,left_only,1,,Pred
20294,29516,left_only,1,,Pred
20301,32993,left_only,1,,Pred
20315,10903,left_only,1,,Pred
20319,33921,left_only,1,,Pred
20322,12528,left_only,1,,Pred
20327,17147,left_only,1,,Pred
20342,10000,left_only,1,,Pred
20353,19314,left_only,1,,Pred
20368,4311,left_only,1,,Pred
20373,27490,left_only,1,,Pred
20375,32926,both,1,1,Both
20397,12670,left_only,1,,Pred
20397,25655,left_only,1,,Pred
20400,8340,left_only,1,,Pred
20414,22690,left_only,1,,Pred
20431,31981,left_only,1,,Pred
20434,30924,left_only,1,,Pred
20435,10591,left_only,1,,Pred
20437,31214,left_only,1,,Pred
20448,20984,left_only,1,,Pred
20460,31747,left_only,1,,Pred
20463,175,left_only,1,,Pred
20469,25281,left_only,1,,Pred
20473,20912,left_only,1,,Pred
20476,2071,left_only,1,,Pred
20477,27763,left_only,1,,Pred
20479,32427,left_only,1,,Pred
20500,29557,left_only,1,,Pred
20504,28244,left_only,1,,Pred
20511,24298,left_only,1,,Pred
20512,12265,left_only,1,,Pred
20520,34822,left_only,1,,Pred
20526,13929,left_only,1,,Pred
20535,3576,left_only,1,,Pred
20547,5440,both,1,1,Both
20547,9000,both,1,1,Both
20547,18610,both,1,1,Both
20549,14481,left_only,1,,Pred
20550,9947,left_only,1,,Pred
20552,25608,left_only,1,,Pred
20582,14186,left_only,1,,Pred
20583,32222,left_only,1,,Pred
20585,21148,left_only,1,,Pred
20595,13020,left_only,1,,Pred
20597,6156,left_only,1,,Pred
20603,10311,left_only,1,,Pred
20606,16868,left_only,1,,Pred
20606,32609,left_only,1,,Pred
20609,12866,left_only,1,,Pred
20612,20833,left_only,1,,Pred
20614,16852,left_only,1,,Pred
20620,26808,left_only,1,,Pred
20621,29624,left_only,1,,Pred
20631,22474,left_only,1,,Pred
20632,3058,left_only,1,,Pred
20640,4414,left_only,1,,Pred
20641,9211,left_only,1,,Pred
20641,24147,left_only,1,,Pred
20649,10016,left_only,1,,Pred
20669,3676,left_only,1,,Pred
20669,25955,left_only,1,,Pred
20687,27627,left_only,1,,Pred
20690,19010,left_only,1,,Pred
20696,3820,left_only,1,,Pred
20698,17481,left_only,1,,Pred
20705,18823,left_only,1,,Pred
20714,4549,left_only,1,,Pred
20719,811,left_only,1,,Pred
20727,7500,both,1,1,Both
20732,4149,left_only,1,,Pred
20732,31968,left_only,1,,Pred
20765,15953,left_only,1,,Pred
20775,7867,left_only,1,,Pred
20775,13632,left_only,1,,Pred
20785,27627,left_only,1,,Pred
20803,7256,left_only,1,,Pred
20803,22038,left_only,1,,Pred
20823,17982,left_only,1,,Pred
20823,29152,left_only,1,,Pred
20829,23272,left_only,1,,Pred
20835,30013,left_only,1,,Pred
20850,15110,left_only,1,,Pred
20851,28983,left_only,1,,Pred
20854,18078,left_only,1,,Pred
20855,32295,left_only,1,,Pred
20882,7219,left_only,1,,Pred
20896,5962,left_only,1,,Pred
20901,29989,left_only,1,,Pred
20924,27171,left_only,1,,Pred
20958,30345,left_only,1,,Pred
21004,1078,left_only,1,,Pred
21005,26887,left_only,1,,Pred
21035,15093,left_only,1,,Pred
21036,1232,left_only,1,,Pred
21042,17782,left_only,1,,Pred
21073,8927,left_only,1,,Pred
21075,9100,left_only,1,,Pred
21085,29198,left_only,1,,Pred
21091,28987,left_only,1,,Pred
21093,27876,left_only,1,,Pred
21102,14774,left_only,1,,Pred
21112,32776,left_only,1,,Pred
21115,27747,left_only,1,,Pred
21129,30218,left_only,1,,Pred
21137,11347,left_only,1,,Pred
21141,29538,left_only,1,,Pred
21141,32953,left_only,1,,Pred
21142,8222,left_only,1,,Pred
21146,26116,left_only,1,,Pred
21149,33510,left_only,1,,Pred
21151,27046,both,1,1,Both
21151,34831,left_only,1,,Pred
21182,2654,left_only,1,,Pred
21182,19342,left_only,1,,Pred
21184,11789,left_only,1,,Pred
21194,18563,left_only,1,,Pred
21204,28395,left_only,1,,Pred
21213,19727,left_only,1,,Pred
21223,29940,left_only,1,,Pred
21229,12071,left_only,1,,Pred
21229,29157,left_only,1,,Pred
21235,28281,left_only,1,,Pred
21249,17832,left_only,1,,Pred
21264,7455,left_only,1,,Pred
21279,9539,left_only,1,,Pred
21282,18982,left_only,1,,Pred
21287,2905,left_only,1,,Pred
21291,6402,left_only,1,,Pred
21297,26144,left_only,1,,Pred
21306,25154,left_only,1,,Pred
21313,10584,left_only,1,,Pred
21317,10616,left_only,1,,Pred
21331,34067,left_only,1,,Pred
21338,5933,left_only,1,,Pred
21346,8616,left_only,1,,Pred
21347,11223,left_only,1,,Pred
21349,10842,left_only,1,,Pred
21358,16352,left_only,1,,Pred
21361,16894,left_only,1,,Pred
21370,33409,left_only,1,,Pred
21378,24019,left_only,1,,Pred
21382,6829,left_only,1,,Pred
21388,8382,left_only,1,,Pred
21390,9840,left_only,1,,Pred
21398,23300,left_only,1,,Pred
21472,21360,left_only,1,,Pred
21473,34179,left_only,1,,Pred
21478,5160,left_only,1,,Pred
21481,23104,left_only,1,,Pred
21484,33375,left_only,1,,Pred
21508,16327,left_only,1,,Pred
21509,10856,left_only,1,,Pred
21534,22223,left_only,1,,Pred
21543,10607,left_only,1,,Pred
21556,16674,left_only,1,,Pred
21561,12646,left_only,1,,Pred
21566,5028,left_only,1,,Pred
21567,17245,left_only,1,,Pred
21571,9539,left_only,1,,Pred
21577,5926,left_only,1,,Pred
21584,2345,left_only,1,,Pred
21591,2311,left_only,1,,Pred
21604,29043,left_only,1,,Pred
21609,23459,left_only,1,,Pred
21610,977,left_only,1,,Pred
21611,27474,left_only,1,,Pred
21617,19273,left_only,1,,Pred
21623,11526,left_only,1,,Pred
21624,33205,left_only,1,,Pred
21630,14696,left_only,1,,Pred
21643,33620,left_only,1,,Pred
21647,3093,left_only,1,,Pred
21648,25281,both,1,1,Both
21654,34125,left_only,1,,Pred
21685,20002,left_only,1,,Pred
21694,1601,left_only,1,,Pred
21713,23544,left_only,1,,Pred
21717,18616,left_only,1,,Pred
21740,30265,left_only,1,,Pred
21744,9059,left_only,1,,Pred
21788,33055,left_only,1,,Pred
21794,22978,left_only,1,,Pred
21803,13339,left_only,1,,Pred
21805,7728,left_only,1,,Pred
21811,350,left_only,1,,Pred
21820,27254,left_only,1,,Pred
21825,2071,left_only,1,,Pred
21825,4983,left_only,1,,Pred
21831,32089,left_only,1,,Pred
21874,1681,left_only,1,,Pred
21913,34895,both,1,1,Both
21918,21562,left_only,1,,Pred
21924,23456,left_only,1,,Pred
21929,22841,left_only,1,,Pred
21940,19975,left_only,1,,Pred
21941,31820,left_only,1,,Pred
21958,17210,left_only,1,,Pred
21961,31028,left_only,1,,Pred
21971,22142,left_only,1,,Pred
21977,16658,left_only,1,,Pred
21983,15722,left_only,1,,Pred
21987,31488,left_only,1,,Pred
21991,6352,left_only,1,,Pred
21996,15580,left_only,1,,Pred
21996,25477,left_only,1,,Pred
22014,25556,left_only,1,,Pred
22023,10348,left_only,1,,Pred
22051,12947,left_only,1,,Pred
22054,1217,left_only,1,,Pred
22065,6457,left_only,1,,Pred
22072,505,left_only,1,,Pred
22105,19673,left_only,1,,Pred
22130,4059,left_only,1,,Pred
22134,31202,left_only,1,,Pred
22142,29249,left_only,1,,Pred
22148,19038,left_only,1,,Pred
22151,9868,left_only,1,,Pred
22156,15001,left_only,1,,Pred
22160,33393,left_only,1,,Pred
22177,20919,left_only,1,,Pred
22191,25477,left_only,1,,Pred
22204,26277,left_only,1,,Pred
22212,21857,left_only,1,,Pred
22216,16377,left_only,1,,Pred
22224,2947,left_only,1,,Pred
22265,34903,left_only,1,,Pred
22267,6385,left_only,1,,Pred
22280,24366,left_only,1,,Pred
22296,24523,left_only,1,,Pred
22303,6344,left_only,1,,Pred
22319,22446,left_only,1,,Pred
22336,27586,left_only,1,,Pred
22344,12460,left_only,1,,Pred
22348,23239,left_only,1,,Pred
22349,2675,left_only,1,,Pred
22349,23134,left_only,1,,Pred
22352,6400,both,1,1,Both
22352,34199,both,1,1,Both
22360,3926,left_only,1,,Pred
22360,24132,left_only,1,,Pred
22362,28350,left_only,1,,Pred
22369,22878,left_only,1,,Pred
22372,24041,left_only,1,,Pred
22378,23272,left_only,1,,Pred
22383,26168,left_only,1,,Pred
22424,32400,left_only,1,,Pred
22430,30007,left_only,1,,Pred
22432,23043,left_only,1,,Pred
22433,5418,left_only,1,,Pred
22434,7283,left_only,1,,Pred
22436,13653,left_only,1,,Pred
22445,16973,left_only,1,,Pred
22471,19463,left_only,1,,Pred
22471,29567,left_only,1,,Pred
22472,12586,left_only,1,,Pred
22486,27870,left_only,1,,Pred
22506,25650,left_only,1,,Pred
22509,34020,left_only,1,,Pred
22515,3572,left_only,1,,Pred
22529,26550,left_only,1,,Pred
22547,11977,left_only,1,,Pred
22552,21156,both,1,1,Both
22558,18573,left_only,1,,Pred
22570,19127,left_only,1,,Pred
22574,31581,left_only,1,,Pred
22580,14561,left_only,1,,Pred
22583,28290,left_only,1,,Pred
22583,34061,left_only,1,,Pred
22584,12542,left_only,1,,Pred
22585,9765,left_only,1,,Pred
22587,14716,both,1,1,Both
22587,15497,left_only,1,,Pred
22587,17099,both,1,1,Both
22587,20212,left_only,1,,Pred
22597,22948,left_only,1,,Pred
22598,11616,left_only,1,,Pred
22601,31161,left_only,1,,Pred
22628,4649,left_only,1,,Pred
22629,20107,left_only,1,,Pred
22655,31878,left_only,1,,Pred
22672,30308,left_only,1,,Pred
22686,17647,left_only,1,,Pred
22687,12733,left_only,1,,Pred
22700,22254,left_only,1,,Pred
22703,10049,left_only,1,,Pred
22706,13200,left_only,1,,Pred
22726,10010,left_only,1,,Pred
22737,30552,left_only,1,,Pred
22767,25363,left_only,1,,Pred
22769,6230,left_only,1,,Pred
22773,13895,left_only,1,,Pred
22774,5741,left_only,1,,Pred
22775,14552,left_only,1,,Pred
22782,29582,left_only,1,,Pred
22800,34190,left_only,1,,Pred
22807,14028,left_only,1,,Pred
22808,6242,left_only,1,,Pred
22811,12761,left_only,1,,Pred
22813,15252,left_only,1,,Pred
22817,24019,left_only,1,,Pred
22822,1308,left_only,1,,Pred
22827,6060,left_only,1,,Pred
22829,33140,left_only,1,,Pred
22832,18037,left_only,1,,Pred
22850,24742,left_only,1,,Pred
22855,31484,left_only,1,,Pred
22860,30401,left_only,1,,Pred
22866,28568,left_only,1,,Pred
22876,25102,left_only,1,,Pred
22882,22495,left_only,1,,Pred
22887,16943,left_only,1,,Pred
22890,11354,left_only,1,,Pred
22892,11919,left_only,1,,Pred
22903,34773,left_only,1,,Pred
22936,11789,left_only,1,,Pred
22940,14912,left_only,1,,Pred
22947,17585,left_only,1,,Pred
22947,34608,left_only,1,,Pred
22952,1494,left_only,1,,Pred
22953,31195,left_only,1,,Pred
22956,23258,left_only,1,,Pred
22969,7096,left_only,1,,Pred
22971,25639,left_only,1,,Pred
22984,30272,left_only,1,,Pred
22988,5694,left_only,1,,Pred
22994,16490,left_only,1,,Pred
22995,1952,left_only,1,,Pred
23003,19113,left_only,1,,Pred
23003,22050,left_only,1,,Pred
23007,12524,left_only,1,,Pred
23014,21948,left_only,1,,Pred
23016,13021,left_only,1,,Pred
23024,13233,left_only,1,,Pred
23037,3480,left_only,1,,Pred
23041,3980,left_only,1,,Pred
23042,25543,left_only,1,,Pred
23046,27417,left_only,1,,Pred
23084,12052,left_only,1,,Pred
23095,21539,left_only,1,,Pred
23109,3270,left_only,1,,Pred
23120,5003,left_only,1,,Pred
23126,2041,left_only,1,,Pred
23138,15756,left_only,1,,Pred
23145,3330,left_only,1,,Pred
23147,1973,left_only,1,,Pred
23147,16257,left_only,1,,Pred
23152,28615,left_only,1,,Pred
23157,33064,left_only,1,,Pred
23158,7540,left_only,1,,Pred
23159,5312,left_only,1,,Pred
23182,25469,left_only,1,,Pred
23197,26745,left_only,1,,Pred
23211,5702,left_only,1,,Pred
23211,6961,left_only,1,,Pred
23211,18764,left_only,1,,Pred
23237,8981,left_only,1,,Pred
23240,5365,left_only,1,,Pred
23240,10063,both,1,1,Both
23240,18687,both,1,1,Both
23248,8220,left_only,1,,Pred
23254,32849,left_only,1,,Pred
23262,25564,left_only,1,,Pred
23274,7400,left_only,1,,Pred
23276,20623,left_only,1,,Pred
23283,25974,left_only,1,,Pred
23289,134,left_only,1,,Pred
23289,21455,left_only,1,,Pred
23291,22536,left_only,1,,Pred
23311,23606,left_only,1,,Pred
23322,3714,left_only,1,,Pred
23352,27025,left_only,1,,Pred
23375,28303,left_only,1,,Pred
23388,1436,left_only,1,,Pred
23395,29380,left_only,1,,Pred
23407,21015,left_only,1,,Pred
23418,12872,left_only,1,,Pred
23418,20007,left_only,1,,Pred
23424,4567,left_only,1,,Pred
23432,20588,left_only,1,,Pred
23433,2038,left_only,1,,Pred
23437,1553,left_only,1,,Pred
23439,11469,left_only,1,,Pred
23446,15580,left_only,1,,Pred
23447,24836,left_only,1,,Pred
23450,3921,left_only,1,,Pred
23471,31249,left_only,1,,Pred
23474,31180,left_only,1,,Pred
23478,25659,left_only,1,,Pred
23492,11656,left_only,1,,Pred
23513,18622,left_only,1,,Pred
23520,6023,left_only,1,,Pred
23525,29553,left_only,1,,Pred
23538,16348,left_only,1,,Pred
23540,32422,left_only,1,,Pred
23557,7922,both,1,1,Both
23557,15270,both,1,1,Both
23557,27818,both,1,1,Both
23557,31759,both,1,1,Both
23568,34473,left_only,1,,Pred
23574,18455,left_only,1,,Pred
23604,11238,both,1,1,Both
23613,20323,left_only,1,,Pred
23617,21845,left_only,1,,Pred
23622,13183,left_only,1,,Pred
23623,12516,left_only,1,,Pred
23627,20422,left_only,1,,Pred
23639,2452,left_only,1,,Pred
23649,7308,left_only,1,,Pred
23659,33230,left_only,1,,Pred
23661,3641,left_only,1,,Pred
23676,21918,left_only,1,,Pred
23678,4526,left_only,1,,Pred
23685,16075,left_only,1,,Pred
23691,18155,left_only,1,,Pred
23706,1273,left_only,1,,Pred
23706,1835,left_only,1,,Pred
23709,15653,left_only,1,,Pred
23713,34903,left_only,1,,Pred
23720,2449,left_only,1,,Pred
23720,11027,left_only,1,,Pred
23723,13503,left_only,1,,Pred
23728,7775,left_only,1,,Pred
23737,25107,left_only,1,,Pred
23737,28603,left_only,1,,Pred
23747,32028,left_only,1,,Pred
23755,23658,left_only,1,,Pred
23757,10156,left_only,1,,Pred
23768,34147,left_only,1,,Pred
23778,22900,left_only,1,,Pred
23800,19080,left_only,1,,Pred
23801,34612,left_only,1,,Pred
23825,19607,left_only,1,,Pred
23839,33717,left_only,1,,Pred
23851,3664,left_only,1,,Pred
23858,15445,left_only,1,,Pred
23860,33388,left_only,1,,Pred
23861,16953,left_only,1,,Pred
23870,24466,left_only,1,,Pred
23872,8568,left_only,1,,Pred
23876,3376,left_only,1,,Pred
23885,30688,left_only,1,,Pred
23886,32875,left_only,1,,Pred
23890,20532,left_only,1,,Pred
23891,16570,left_only,1,,Pred
23893,3117,left_only,1,,Pred
23899,10949,left_only,1,,Pred
23912,32798,left_only,1,,Pred
23913,8557,left_only,1,,Pred
23920,28093,left_only,1,,Pred
23929,22958,left_only,1,,Pred
23934,17839,left_only,1,,Pred
23935,27334,left_only,1,,Pred
23939,12237,left_only,1,,Pred
23939,15131,left_only,1,,Pred
23944,31459,left_only,1,,Pred
23947,22646,left_only,1,,Pred
23947,31552,left_only,1,,Pred
23953,34809,left_only,1,,Pred
23954,31758,left_only,1,,Pred
23959,34406,left_only,1,,Pred
23964,29003,left_only,1,,Pred
23970,26783,left_only,1,,Pred
23974,33165,left_only,1,,Pred
23983,2483,left_only,1,,Pred
23987,27203,left_only,1,,Pred
23988,14396,left_only,1,,Pred
23988,30972,left_only,1,,Pred
23994,5990,left_only,1,,Pred
23996,996,left_only,1,,Pred
23998,11254,left_only,1,,Pred
23999,24200,left_only,1,,Pred
24011,20809,left_only,1,,Pred
24012,16955,left_only,1,,Pred
24022,10218,left_only,1,,Pred
24033,1909,both,1,1,Both
24033,10063,both,1,1,Both
24033,18687,both,1,1,Both
24040,17244,left_only,1,,Pred
24042,9882,left_only,1,,Pred
24045,26229,left_only,1,,Pred
24046,10812,left_only,1,,Pred
24059,15458,left_only,1,,Pred
24061,16293,left_only,1,,Pred
24062,27109,left_only,1,,Pred
24065,30884,left_only,1,,Pred
24067,2395,left_only,1,,Pred
24082,14961,left_only,1,,Pred
24085,21685,left_only,1,,Pred
24106,11547,left_only,1,,Pred
24113,25052,left_only,1,,Pred
24114,3714,left_only,1,,Pred
24114,20273,left_only,1,,Pred
24117,34703,left_only,1,,Pred
24123,30153,left_only,1,,Pred
24131,30060,left_only,1,,Pred
24137,30588,left_only,1,,Pred
24140,23903,left_only,1,,Pred
24155,1948,left_only,1,,Pred
24161,17012,left_only,1,,Pred
24171,3905,left_only,1,,Pred
24183,25306,left_only,1,,Pred
24212,12110,left_only,1,,Pred
24212,26993,left_only,1,,Pred
24215,16417,left_only,1,,Pred
24227,22637,left_only,1,,Pred
24244,20941,left_only,1,,Pred
24245,3598,left_only,1,,Pred
24245,4404,left_only,1,,Pred
24247,18514,left_only,1,,Pred
24256,5813,left_only,1,,Pred
24274,7670,left_only,1,,Pred
24285,16032,left_only,1,,Pred
24286,15413,left_only,1,,Pred
24297,23498,left_only,1,,Pred
24301,22128,left_only,1,,Pred
24302,32714,left_only,1,,Pred
24305,23222,left_only,1,,Pred
24314,23618,left_only,1,,Pred
24342,20238,left_only,1,,Pred
24390,23117,left_only,1,,Pred
24391,4179,left_only,1,,Pred
24391,26566,left_only,1,,Pred
24398,4224,left_only,1,,Pred
24401,7616,left_only,1,,Pred
24414,24689,left_only,1,,Pred
24418,23565,left_only,1,,Pred
24456,21164,left_only,1,,Pred
24459,33616,left_only,1,,Pred
24480,22100,left_only,1,,Pred
24489,28454,left_only,1,,Pred
24490,16331,left_only,1,,Pred
24500,29870,left_only,1,,Pred
24502,5274,left_only,1,,Pred
24507,33031,left_only,1,,Pred
24510,25709,left_only,1,,Pred
24511,13688,left_only,1,,Pred
24524,29090,left_only,1,,Pred
24537,21605,left_only,1,,Pred
24543,30149,left_only,1,,Pred
24552,12607,left_only,1,,Pred
24554,24697,left_only,1,,Pred
24561,1334,left_only,1,,Pred
24564,2944,left_only,1,,Pred
24592,17768,left_only,1,,Pred
24596,19633,left_only,1,,Pred
24599,15507,left_only,1,,Pred
24601,23418,left_only,1,,Pred
24611,33782,left_only,1,,Pred
24617,18624,left_only,1,,Pred
24618,23596,left_only,1,,Pred
24620,4686,left_only,1,,Pred
24623,1121,left_only,1,,Pred
24637,17865,left_only,1,,Pred
24638,17312,left_only,1,,Pred
24641,28526,left_only,1,,Pred
24644,14816,left_only,1,,Pred
24653,8299,left_only,1,,Pred
24656,10327,left_only,1,,Pred
24660,26728,left_only,1,,Pred
24662,20939,left_only,1,,Pred
24666,22388,left_only,1,,Pred
24670,31168,left_only,1,,Pred
24682,2538,left_only,1,,Pred
24700,11295,left_only,1,,Pred
24701,30219,left_only,1,,Pred
24710,8203,left_only,1,,Pred
24710,16747,left_only,1,,Pred
24714,33551,left_only,1,,Pred
24715,29029,left_only,1,,Pred
24718,30892,left_only,1,,Pred
24726,27070,left_only,1,,Pred
24727,15484,left_only,1,,Pred
24736,18789,left_only,1,,Pred
24737,5818,left_only,1,,Pred
24776,28052,left_only,1,,Pred
24781,25151,left_only,1,,Pred
24798,13720,left_only,1,,Pred
24804,2898,left_only,1,,Pred
24809,10202,left_only,1,,Pred
24810,24129,left_only,1,,Pred
24813,30585,left_only,1,,Pred
24830,14772,left_only,1,,Pred
24831,14320,left_only,1,,Pred
24838,21236,left_only,1,,Pred
24842,10508,left_only,1,,Pred
24844,17281,left_only,1,,Pred
24852,12153,left_only,1,,Pred
24863,2719,left_only,1,,Pred
24871,20328,left_only,1,,Pred
24892,3743,both,1,1,Both
24893,9408,left_only,1,,Pred
24893,25402,left_only,1,,Pred
24900,22633,left_only,1,,Pred
24904,188,left_only,1,,Pred
24904,15362,left_only,1,,Pred
24905,31840,left_only,1,,Pred
24930,3030,left_only,1,,Pred
24932,9622,left_only,1,,Pred
24934,30477,left_only,1,,Pred
24953,15153,left_only,1,,Pred
24954,9894,left_only,1,,Pred
24958,8724,left_only,1,,Pred
24961,8477,left_only,1,,Pred
24961,9253,left_only,1,,Pred
24968,25185,left_only,1,,Pred
24984,10867,left_only,1,,Pred
24997,20644,left_only,1,,Pred
25022,33190,both,1,1,Both
25042,20082,left_only,1,,Pred
25069,6767,left_only,1,,Pred
25078,32130,left_only,1,,Pred
25081,31148,left_only,1,,Pred
25086,2050,left_only,1,,Pred
25089,3887,left_only,1,,Pred
25100,29171,left_only,1,,Pred
25106,8329,left_only,1,,Pred
25110,20382,left_only,1,,Pred
25116,34872,left_only,1,,Pred
25143,16949,left_only,1,,Pred
25143,20936,left_only,1,,Pred
25146,13703,left_only,1,,Pred
25147,18862,left_only,1,,Pred
25153,26214,left_only,1,,Pred
25170,16643,left_only,1,,Pred
25172,23270,left_only,1,,Pred
25180,34294,left_only,1,,Pred
25186,16992,left_only,1,,Pred
25197,20690,left_only,1,,Pred
25197,28104,left_only,1,,Pred
25200,5925,left_only,1,,Pred
25200,15846,left_only,1,,Pred
25207,22509,left_only,1,,Pred
25211,26722,left_only,1,,Pred
25216,4236,left_only,1,,Pred
25223,31397,left_only,1,,Pred
25230,29026,left_only,1,,Pred
25235,435,left_only,1,,Pred
25236,12005,left_only,1,,Pred
25237,27369,left_only,1,,Pred
25242,13063,left_only,1,,Pred
25259,16696,left_only,1,,Pred
25267,12923,left_only,1,,Pred
25286,9616,left_only,1,,Pred
25299,32480,left_only,1,,Pred
25331,31461,left_only,1,,Pred
25341,6506,left_only,1,,Pred
25345,27299,left_only,1,,Pred
25350,20024,left_only,1,,Pred
25378,17931,left_only,1,,Pred
25392,22707,left_only,1,,Pred
25399,5701,left_only,1,,Pred
25399,32910,left_only,1,,Pred
25405,30894,left_only,1,,Pred
25410,14782,left_only,1,,Pred
25420,19010,left_only,1,,Pred
25436,1268,left_only,1,,Pred
25452,7583,left_only,1,,Pred
25453,6381,left_only,1,,Pred
25458,33216,left_only,1,,Pred
25498,7292,left_only,1,,Pred
25499,7120,left_only,1,,Pred
25503,5499,left_only,1,,Pred
25504,5846,left_only,1,,Pred
25511,34277,left_only,1,,Pred
25520,19770,left_only,1,,Pred
25537,4963,left_only,1,,Pred
25539,34725,left_only,1,,Pred
25541,19381,left_only,1,,Pred
25544,32247,left_only,1,,Pred
25550,15372,left_only,1,,Pred
25559,33565,left_only,1,,Pred
25561,25974,left_only,1,,Pred
25565,31499,left_only,1,,Pred
25571,22798,left_only,1,,Pred
25577,10038,left_only,1,,Pred
25582,6334,left_only,1,,Pred
25604,11689,left_only,1,,Pred
25605,21174,left_only,1,,Pred
25613,21754,left_only,1,,Pred
25615,19722,left_only,1,,Pred
25628,30655,left_only,1,,Pred
25629,14716,both,1,1,Both
25642,9955,left_only,1,,Pred
25657,30533,left_only,1,,Pred
25666,15058,left_only,1,,Pred
25681,3438,left_only,1,,Pred
25688,25524,left_only,1,,Pred
25692,30986,left_only,1,,Pred
25694,33344,left_only,1,,Pred
25697,11376,left_only,1,,Pred
25712,8372,left_only,1,,Pred
25717,10941,left_only,1,,Pred
25720,19348,left_only,1,,Pred
25730,20347,left_only,1,,Pred
25748,27717,left_only,1,,Pred
25761,31402,left_only,1,,Pred
25763,30100,left_only,1,,Pred
25776,2949,left_only,1,,Pred
25778,8228,left_only,1,,Pred
25778,23893,left_only,1,,Pred
25778,28343,left_only,1,,Pred
25792,27565,left_only,1,,Pred
25800,16563,left_only,1,,Pred
25805,32261,left_only,1,,Pred
25813,9507,left_only,1,,Pred
25823,25528,left_only,1,,Pred
25829,11782,left_only,1,,Pred
25833,12372,left_only,1,,Pred
25859,15183,left_only,1,,Pred
25861,30552,left_only,1,,Pred
25864,908,left_only,1,,Pred
25865,28463,left_only,1,,Pred
25872,21894,left_only,1,,Pred
